시도명,시군구명,도로명(가로)명,설치위치,설치지점,쓰레기통 종류,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,강남구,개원길,개포시립도서관 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 개포래미안포레스트 122동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 개포래미안포레스트 122동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 273 포이초등학교 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 273 포이초등학교 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 272 국악고등학교 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 272 국악고등학교 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 1218-21,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,포이길,개포동 1218-21,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,LH푸르지오 201동 정류장,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,LH푸르지오 201동 정류장,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,LH푸르지오 201동 건너편 정류장,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,LH푸르지오 201동 건너편 정류장,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,세곡중학교 314주변 정류장,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,세곡중학교 314주변 정류장,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,세곡중학교건너편 공원앞 정류장,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,세곡중학교건너편 공원앞 정류장,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,LH강남힐즈테이트 505동옆,"광장, 공원 등 다중집합장소", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,LH강남힐즈테이트 505동옆,"광장, 공원 등 다중집합장소", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,래미안강남힐즈,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,래미안강남힐즈,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,못골마을,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,못골마을,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,한양수자원아파트 건너편 23-393,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,한양수자원아파트 건너편 23-393,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,한양수자원아파트 ,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,자곡로,한양수자원아파트 ,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,대왕파출소 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,대왕파출소 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서역 SRT 안쪽,"광장, 공원 등 다중집합장소", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,밤고개길,수서역 SRT 안쪽,"광장, 공원 등 다중집합장소", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,헌릉로길,세곡동 은곡마을 상업지구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,헌릉로길,세곡동 은곡마을 상업지구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,양재대로,삼성병원 견너편,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,양재대로,삼성병원 견너편,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
